,time,lat,lon,observation_T,Doppio_T,GoMOLFs_T,FVCOM_T,Clim_T,obj,eq
921,2019/8/20 15:42,41.26164,-71.50087,13.61,12.41118685,12.9848279,16.46876144,11.262,13.73636429,13.9549254
922,2019/8/20 17:01,41.1346,-71.23383,11.28,10.28708739,11.2393441,12.927351,11.055,11.28016643,11.48459416
923,2019/8/20 18:33,41.13537,-71.28316,11.37,10.14915484,10.6094653,12.6597414,9.9768,10.918592,11.13945385
924,2019/8/21 9:57,41.05849,-71.32251,11.38,9.472431463,9.80509579,11.63749027,11.361,10.09261682,10.30500584
925,2019/8/21 11:03,41.05765,-71.29895,10.22,9.567633433,9.839686706,11.78703022,11.361,10.18303258,10.39811679
926,2019/8/21 12:18,41.05814,-71.33073,10.22,9.423922608,9.819435309,11.62470531,10.562,10.08547103,10.28935441
927,2019/8/21 13:18,42.83637,-70.6602,6.53,6.296749496,8.481600705,7.739469528,6.3392,7.487120002,7.50593991
928,2019/8/21 15:10,42.90028,-70.61518,6.57,6.165471146,8.428412186,7.618302822,6.2387,7.397248928,7.404062051
929,2019/8/21 22:38,41.17605,-71.37528,10.23,11.02939427,12.0257665,14.06488132,12.272,12.15870502,12.37334736
930,2019/8/22 11:22,42.89802,-70.61602,6.61,6.131908763,8.361787934,7.621174812,6.2615,7.369839746,7.371623836
931,2019/8/22 13:13,42.8955,-70.60265,6.66,6.054253928,8.29606628,7.507754803,6.2615,7.286299281,7.286025004
932,2019/8/22 14:39,42.85799,-70.64587,6.6,5.954461352,8.353345342,7.616786003,6.3639,7.34012543,7.308197566
933,2019/8/22 15:49,42.89334,-70.6228,6.71,6.129517601,8.441543139,7.623601913,6.2615,7.399243419,7.398220884
934,2019/8/23 11:12,41.13493,-71.23675,10.69,9.859370787,11.1092357,12.17826176,11.317,10.84964213,11.04895608
935,2019/8/23 11:26,42.86196,-70.64754,6.5,6.081344543,8.460412616,7.653388977,6.3892,7.412187244,7.398382045
936,2019/8/23 11:29,41.13611,-71.24325,10.99,9.830999097,11.0272392,12.17826176,11.317,10.81618622,11.01216669
937,2019/8/23 13:21,42.87683,-70.62782,6.42,6.122815988,8.330650538,7.630222797,7.1639,7.361283382,7.361229774
938,2019/8/24 11:12,42.89672,-70.6149,6.39,6.235144156,8.436859134,7.711854458,6.3086,7.450479684,7.461285916
939,2019/8/24 13:07,42.89378,-70.60473,6.4,6.206526151,8.337818926,7.605917931,6.3086,7.365039004,7.383421003
940,2019/8/24 15:06,42.84456,-70.66361,6.55,6.674968089,8.70871094,7.875824451,6.4149,7.680603102,7.753167827
941,2019/8/26 11:32,41.1112,-71.6157,18.27,13.09101507,17.03866934,17.96185303,14.272,15.9352509,16.03051248
942,2019/8/27 10:40,41.1379,-71.21904,12.39,12.05097535,12.04686086,13.76327419,12.537,12.17849775,12.62037013
943,2019/8/27 11:17,42.89791,-70.61445,6.37,6.23190048,8.742122971,7.871733189,6.3835,7.628980531,7.615252213
944,2019/8/27 11:24,41.15788,-71.4145,12.34,12.00921247,13.95302017,15.78075314,13.142,13.73091035,13.91432859
945,2019/8/27 11:54,41.13685,-71.23115,12.26,11.97891503,11.99882218,13.76791286,11.683,12.15316193,12.58188336
946,2019/8/27 13:14,42.8352,-70.65838,6.27,6.478553098,8.88338984,7.957175732,6.4956,7.751192981,7.773039557
947,2019/8/27 13:22,41.13184,-71.27486,11.66,11.72811831,11.99297754,13.38818836,11.683,11.95179876,12.3697614
948,2019/8/27 14:51,41.13306,-71.23763,11.51,11.9509705,0,13.61069679,11.683,7.765304874,8.520555763
949,2019/8/27 15:13,42.84703,-70.64994,6.34,6.216616185,8.639033412,7.834712982,6.4956,7.57375303,7.563454193
950,2019/8/27 16:19,41.13171,-71.27928,11.47,11.7337449,11.68514647,13.46023178,10.453,11.87301847,12.29304105
951,2019/8/27 17:50,41.13623,-71.23921,11.51,11.97798755,12.36259785,13.66112804,11.683,12.2376952,12.66723781
952,2019/8/27 19:20,41.13184,-71.28084,11.71,11.74154549,11.74625105,13.52193356,10.453,11.92277431,12.3365767
953,2019/8/27 20:58,41.13508,-71.23698,12.06,11.97678734,12.34684163,13.85565758,11.683,12.31599825,12.72642885
954,2019/8/27 22:32,41.13398,-71.27973,12.05,11.71765942,11.95101073,13.68862629,10.453,12.06518862,12.45243215
955,2019/8/28 8:44,41.30309,-71.47042,12.35,14.12269057,17.71277608,19.02349472,15.233,16.7809746,16.95298712
956,2019/8/28 11:14,42.8654,-70.65235,6.28,5.989479595,8.792439123,7.873016357,6.5236,7.613781796,7.551645025
957,2019/8/28 13:09,42.79488,-70.65007,6.27,6.177657548,8.654303084,7.838542461,6.2759,7.575461536,7.556834364
958,2019/8/28 15:11,42.82204,-70.6566,6.33,6.143420121,8.626041463,7.94411993,6.2759,7.606179352,7.571193838
959,2019/8/29 8:46,41.29527,-71.46707,12.74,10.75007515,18.57051606,19.1127243,15.344,16.65713393,16.1444385
960,2019/8/29 11:03,41.13637,-71.23891,11.93,9.059076772,0,14.16812706,11.871,7.60257271,7.742401277
961,2019/8/29 11:09,41.16153,-71.41701,12.8,9.692560181,14.56673306,17.54456902,13.367,14.39104533,13.93462075
962,2019/8/29 11:22,42.77367,-70.64149,6.54,6.082492006,8.550988194,7.981570244,7.0496,7.586872693,7.538350148
963,2019/8/29 12:37,41.12893,-71.27934,11.98,8.763230131,12.61473296,13.9453125,10.6,12.00238537,11.7744252
964,2019/8/29 12:42,42.81328,-70.64737,6.51,5.87763536,8.548090281,7.855818272,6.3091,7.502833149,7.427181304
965,2019/8/29 13:34,41.22664,-71.40693,12.57,8.909382594,14.69284378,17.13830757,13.352,14.15132525,13.58017798
966,2019/8/29 14:13,41.13599,-71.23799,11.83,9.060953834,13.16157974,14.17374229,11.871,12.33946094,12.13209195
967,2019/8/29 15:51,41.12761,-71.28009,11.55,8.759427856,12.57156153,13.96495914,10.6,11.99482331,11.76531618
968,2019/8/29 17:31,41.13436,-71.23816,11.37,9.112518698,13.56150422,14.14395809,11.871,12.47763145,12.27266034
969,2019/8/29 19:07,41.13262,-71.28119,11.42,8.792600997,12.28834374,13.98720932,10.6,11.90720643,11.68938469
970,2019/8/29 20:43,41.13779,-71.23529,11.48,9.178794085,13.18923844,14.21362495,11.871,12.38311538,12.19388583
971,2019/8/29 22:15,41.13406,-71.27595,11.79,8.850923589,12.42485083,14.04919243,10.6,11.99126114,11.77498895
972,2019/8/30 11:05,41.16603,-71.41924,12.22,9.903373881,14.88276571,18.03201675,13.48,14.74499182,14.27271878
973,2019/8/30 12:43,41.22288,-71.4106,12.08,9.22074418,14.78519725,17.08973122,13.278,14.20701378,13.69855755
974,2019/8/30 13:11,42.80062,-70.65336,6.47,6.171853415,8.829107106,7.961093426,6.3429,7.690533616,7.654017982
975,2019/8/31 10:59,41.12793,-71.28387,11.41,9.617448665,12.32924853,13.44589424,10.751,11.80297375,11.79753048
976,2019/8/31 11:22,42.78386,-70.64956,6.48,6.514971238,8.734780373,8.062888145,6.3771,7.748546803,7.770879919
977,2019/8/31 12:18,41.12695,-71.28322,11.48,9.625034774,12.45830567,13.43220234,10.751,11.84453269,11.83851426
978,2019/8/31 13:20,42.85002,-70.65001,6.44,6.159031336,8.796497824,8.00296402,6.6108,7.695123518,7.65283106
979,2019/8/31 13:37,41.12556,-71.2823,11.5,9.654872179,12.51474224,13.39823627,10.751,11.85430837,11.85595023
980,2019/8/31 15:00,41.12622,-71.28222,11.55,9.657780279,12.58934138,13.39461231,10.751,11.87998021,11.88057799
981,2019/8/31 15:41,42.82612,-70.6696,6.43,6.587604227,9.209679781,8.142157555,6.6108,7.963795676,7.979813854
982,2019/8/31 16:17,41.12404,-71.28232,11.6,9.64749145,12.53167464,13.39531136,11.233,11.85810317,11.85815915
983,2019/8/31 17:36,41.12486,-71.28084,11.66,9.690247612,12.59699576,13.4011879,11.233,11.89011139,11.89614376
984,2019/8/31 18:52,41.12599,-71.28258,11.63,9.700554993,12.36045168,13.40547848,10.751,11.80832201,11.82216172
985,2019/8/31 20:16,41.12683,-71.28425,11.56,9.708193595,12.26777655,13.41141987,10.751,11.77862338,11.79579667
986,2019/8/31 21:41,41.12605,-71.28507,11.62,9.71535095,12.2354761,13.4431324,10.751,11.78172078,11.79798648
987,2019/9/1 10:02,42.762,-70.2802,8.14,5.965683946,8.185342046,8.376747131,7.2637,7.609961344,7.509257708
988,2019/9/1 11:19,42.88387,-70.62634,6.29,6.071544741,8.721761797,8.046334267,7.471,7.674782762,7.613213602
989,2019/9/1 13:14,42.81492,-70.65741,6.51,6.417784517,8.988944465,8.08691597,6.4119,7.836790289,7.831214984
990,2019/9/1 15:04,42.8183,-70.3503,5.73,5.700659291,7.615821221,7.950119972,5.7132,7.183571605,7.088866828
991,2019/9/1 15:19,42.78131,-70.6505,6.76,6.437601162,9.049857776,8.146659851,6.4119,7.887308447,7.878039596
992,2019/9/2 11:07,41.13742,-71.24022,11.7,11.24111942,13.22508334,14.37140179,12.254,12.75223971,12.94586818
993,2019/9/2 11:13,42.79228,-70.65376,6.47,6.64511668,8.858146356,8.198878288,6.4471,7.869913836,7.900713775
994,2019/9/2 12:30,41.13139,-71.28065,12.02,10.86313419,12.56095955,14.14251518,10.905,12.36157427,12.52220297
995,2019/9/2 13:10,42.79547,-70.6526,6.54,6.588987472,8.8845121,8.156287193,6.4471,7.853137952,7.876595588
996,2019/9/2 14:11,41.13794,-71.23979,12.44,11.12263812,13.18084947,14.58227348,12.254,12.81099025,12.96192036
997,2019/9/2 15:09,42.86736,-70.65915,6.5,6.233646399,9.128648958,8.296092987,6.6716,7.951801646,7.886129448
998,2019/9/2 15:42,41.13284,-71.28046,12.62,10.8314725,12.76763126,14.24594975,10.905,12.47623004,12.61501784
999,2019/9/3 2:01,41.01157,-71.29407,12.44,9.857593958,10.96087395,12.68322086,11.51,11.01443403,11.16722959
1000,2019/9/3 10:27,42.7609,-70.2825,7.91,5.933541882,8.082845259,8.451915741,7.3437,7.601117028,7.489434294
1001,2019/9/3 11:05,41.05712,-71.29818,11.26,10.47329729,11.9729673,13.40482044,12.631,11.77656794,11.95036168
1002,2019/9/3 11:15,42.79413,-70.6576,6.49,6.513138085,8.775338905,8.42028141,6.4829,7.917459791,7.902919467
1003,2019/9/3 13:19,42.7984,-70.3424,6.48,5.896401854,7.797959082,8.114213943,5.7524,7.347394455,7.26952496
1004,2019/9/3 14:09,41.07414,-71.30472,11.26,10.5895609,12.35052054,13.57405853,12.631,12.00180763,12.17137999
1005,2019/9/3 15:19,41.08578,-71.28013,11.32,10.69426378,12.79487486,13.66589832,11.482,12.21598478,12.38501232
1006,2019/9/3 15:28,42.8175,-70.352,5.79,5.712039889,7.721565816,8.151345253,5.7524,7.31023116,7.194983653
1007,2019/9/3 16:44,41.12614,-71.28554,12.3,11.21092253,12.94467815,14.30371666,10.984,12.61788642,12.81977245
1008,2019/9/3 18:03,41.12463,-71.28378,12.37,11.18617599,13.08844907,14.3012886,11.482,12.66509471,12.85863789
1009,2019/9/3 19:20,41.12487,-71.28327,12.33,11.18054935,13.10987418,14.29904938,11.482,12.67104705,12.86315764
1010,2019/9/3 20:33,41.1252,-71.2843,12.31,11.24216357,13.0829258,14.29394341,10.984,12.66774931,12.87301093
1011,2019/9/3 21:54,41.12808,-71.28176,12.24,11.3497625,12.88881913,14.2927599,10.984,12.61244302,12.84378051
1012,2019/9/4 11:12,42.79603,-70.65471,6.53,6.671392671,8.863316543,8.199766159,6.519,7.875826823,7.911491791
1013,2019/9/4 13:10,42.79151,-70.65286,6.86,6.632209887,8.869442027,8.196068764,6.519,7.870959349,7.899240226
1014,2019/9/4 13:45,42.8535,-70.3898,6.62,5.452054097,7.61842096,7.860767841,5.7211,7.111144081,6.977080966
1015,2019/9/4 15:08,42.86794,-70.6534,6.55,6.526357647,9.075770914,8.223753929,6.7345,7.942368393,7.94196083
1016,2019/9/5 9:56,42.7612,-70.28,7.73,6.129372379,8.14752569,8.479500771,7.4246,7.663659921,7.58546628
1017,2019/9/5 12:57,42.8104,-70.355,7.48,5.814959419,7.769541692,8.240750313,5.7936,7.380529563,7.275083808
1018,2019/9/5 13:21,42.86317,-70.66072,6.48,6.901123982,9.021602248,8.368523598,6.7666,8.037833432,8.097083276
1019,2019/9/5 15:10,42.8265,-70.3657,5.89,5.676644275,7.693179805,8.621395111,6.8671,7.498384513,7.330406397
1020,2019/9/8 11:20,42.79133,-70.65855,6.5,7.93813378,0,9.102409363,6.6679,5.255010954,5.680181048
1021,2019/9/8 13:21,42.85561,-70.6534,6.51,7.034416431,9.456987291,8.646974564,6.866,8.333489955,8.379459429
1022,2019/9/8 15:08,42.78824,-70.65278,6.49,7.846055255,9.472712428,8.709559441,6.6679,8.479555172,8.676109041
1023,2019/9/9 9:31,42.7591,-70.2827,7.8,6.215911891,8.467363383,8.90147686,7.5883,7.973303195,7.861584045
1024,2019/9/9 11:14,42.79056,-70.6516,6.62,7.213182697,9.560084425,8.848090172,6.7061,8.482524013,8.540452431
1025,2019/9/9 12:42,42.852,-70.3902,7.79,5.463781105,7.890269113,8.240800858,5.8222,7.374937297,7.198283692
1026,2019/9/9 13:13,42.86186,-70.65941,6.6,7.360512638,9.90210136,9.130347252,6.9,8.748202651,8.79765375
1027,2019/9/9 15:16,42.82573,-70.65565,6.63,7.131324063,9.534306965,8.810474396,6.9,8.445551307,8.492035141
1028,2019/9/9 15:16,42.8291,-70.3709,5.91,5.724986943,7.933677309,8.164896965,7.0081,7.394196663,7.274520406
1029,2019/9/10 8:44,41.29087,-71.4636,17.86,15.59142774,18.81461187,19.11334419,16.54,17.42126359,17.8397946
1030,2019/9/10 10:29,41.14203,-71.19711,13.14,11.86302104,15.18848379,16.0214653,13.929,14.25900297,14.35765671
1031,2019/9/10 11:05,41.16115,-71.41742,13.02,12.82549716,17.05880661,17.75831795,14.657,15.81738332,15.88087391
1032,2019/9/10 11:19,42.8359,-70.3814,5.89,5.700991689,7.855266139,8.218423843,5.8439,7.385793039,7.258227224
1033,2019/9/10 11:31,41.13564,-71.27722,13.27,11.58710366,13.83770953,15.59442425,11.547,13.54989761,13.67307915
1034,2019/9/10 12:43,41.13216,-71.27018,12.92,11.57179795,0,15.61115742,13.022,8.577597613,9.060985123
1035,2019/9/10 13:52,41.12743,-71.28601,12.54,11.49785251,13.51012134,15.63358116,11.547,13.43653761,13.547185
1036,2019/9/10 15:05,42.7997,-70.3318,5.89,6.186342828,8.319276166,8.918652534,5.9053,7.923336211,7.808090509
1037,2019/9/10 15:10,41.12582,-71.28179,13.25,11.52927929,13.52723262,15.65094471,11.547,13.45459114,13.56915221
1038,2019/9/10 16:25,41.12435,-71.2817,13.25,11.56455204,13.49812357,15.66696453,12.075,13.45597516,13.57654671
1039,2019/9/10 16:28,42.78283,-70.65082,6.65,6.952319299,9.441761374,9.094355583,6.7446,8.510050681,8.496145419
1040,2019/9/10 17:40,41.12533,-71.28211,13.35,11.66322223,13.50709846,15.69513226,11.547,13.48516515,13.62181765
1041,2019/9/10 18:55,42.87567,-70.65172,6.68,7.082482672,9.539655012,8.93206501,7.8064,8.493245146,8.518067565
1042,2019/9/10 18:57,41.12735,-71.28217,13.37,11.68156493,13.40656908,15.70959473,11.547,13.45782166,13.59924291
1043,2019/9/10 20:16,41.12758,-71.28299,13.42,11.66338556,13.39579405,15.7300787,11.547,13.46026703,13.59641944
1044,2019/9/10 21:41,41.13268,-71.27222,13.4,11.71353068,13.83674942,15.77591133,13.022,13.6457039,13.77539714
1045,2019/9/11 10:50,41.17167,-71.41912,12.77,13.14776004,17.08161476,17.80891418,14.754,15.89247305,16.01276299
1046,2019/9/12 7:51,41.29287,-71.45744,13,15.23718394,18.44879961,19.27666855,16.702,17.31085515,17.65421737
1047,2019/9/12 10:08,41.1628,-71.41755,12.98,12.93305505,16.42617301,17.49251556,14.85,15.48988066,15.61724787
1048,2019/9/12 11:19,42.86679,-70.65413,6.6,6.345852402,9.265286115,8.778776169,7.0046,8.22538925,8.129971562
1049,2019/9/12 14:41,42.86187,-70.66091,6.47,6.647381608,9.402094068,8.933828354,7.0046,8.383768605,8.32776801
1050,2019/9/14 15:12,42.85407,-70.65363,6.34,6.135111923,9.227996752,8.804215431,7.0762,8.193550929,8.055774702
1051,2019/9/15 10:59,41.13327,-71.27616,15.49,12.80916098,14.1998283,16.46735001,11.955,14.22836163,14.4921131
1052,2019/9/15 11:12,41.16165,-71.41729,13.37,13.91403229,17.5637879,18.05436897,15.121,16.27907878,16.51072972
1053,2019/9/15 11:31,42.78621,-70.65808,6.44,6.190748328,9.034217174,8.706567764,6.9413,8.089383302,7.977177755
1054,2019/9/15 12:03,41.13191,-71.27898,15.86,12.75353799,14.45372501,16.45754433,11.955,14.30767931,14.55493578
1055,2019/9/15 13:00,42.83596,-70.37784,8.24,5.947829213,8.01988637,8.08199501,5.9595,7.420467414,7.349903531
1056,2019/9/15 13:25,42.85083,-70.64936,6.39,5.912467807,9.011745429,8.672190666,7.1126,8.027571523,7.865467967
1057,2019/9/15 13:28,41.23279,-71.40628,13.09,14.66235349,17.61878254,18.49103165,15.186,16.59222387,16.92405589
1058,2019/9/15 14:15,41.13106,-71.27827,16.42,12.69109784,14.50892694,16.41937637,11.955,14.30230757,14.53980038
1059,2019/9/15 15:10,42.79432,-70.36595,5.96,6.248042226,8.050285493,8.649125099,6.0285,7.718620305,7.649150939
1060,2019/9/15 15:17,41.13289,-71.27887,16.39,12.6871428,14.71757751,16.4021225,11.955,14.36934386,14.60228094
1061,2019/9/15 15:25,42.78922,-70.66911,6.39,6.204988676,9.60153016,8.967215538,6.9413,8.408169035,8.257911458
1062,2019/9/15 16:49,41.13405,-71.23703,16.39,12.69896036,15.66838696,16.46669388,13.48,14.7409271,14.9446804
1063,2019/9/15 18:03,41.13652,-71.27013,16.12,12.69517595,14.68405967,16.38049507,13.48,14.34905501,14.5865769
1064,2019/9/16 10:08,41.15995,-71.41673,13.41,13.27777287,17.38582384,17.8430233,15.206,16.03480481,16.16887334
1065,2019/9/16 10:44,41.13033,-71.28131,13.82,11.84712338,14.20491464,16.03848267,12.036,13.91035523,14.03017356
1066,2019/9/16 11:35,42.69746,-70.3387,8.08,6.246419493,8.625679779,8.748191833,8.2076,7.968210485,7.873430368
1067,2019/9/16 11:40,42.78325,-70.65559,6.54,6.595276771,9.140463924,8.814020157,6.9813,8.230565046,8.183253617
1068,2019/9/16 11:56,41.22902,-71.40691,13.94,13.7194343,17.44371781,18.25295258,15.274,16.29460715,16.4720349
1069,2019/9/16 12:05,41.12761,-71.28355,14.71,11.76721437,14.1912667,16.00196838,12.036,13.87849415,13.98681648
1070,2019/9/16 13:26,41.1287,-71.28443,14.88,11.72619833,14.1806745,15.96776485,12.036,13.85416281,13.95821256
1071,2019/9/16 13:38,42.79711,-70.66097,6.46,6.451435951,9.308077942,9.022442818,6.9813,8.360916369,8.260652237
1072,2019/9/16 14:45,42.70296,-70.31353,7.47,6.253560627,8.573386186,8.658764839,6.2966,7.911718714,7.828570551
1073,2019/9/16 14:49,41.12752,-71.28382,14.98,11.64629862,14.18441759,15.91479206,12.036,13.82143991,13.91516942
1074,2019/9/16 15:40,42.87258,-70.6499,6.44,6.40452335,9.267156236,8.813951492,7.1492,8.249468983,8.161877026
1075,2019/9/16 16:06,41.12861,-71.28299,15,11.63152781,14.15898599,15.89896488,12.036,13.80338398,13.89649289
1076,2019/9/16 17:27,41.12762,-71.28294,15.02,11.60648453,14.1418619,15.88563919,12.036,13.78796371,13.87799521
1077,2019/9/16 18:52,41.12715,-71.28058,15.03,11.61963954,14.05130841,15.86230564,12.036,13.74713653,13.84441786
1078,2019/9/16 20:13,41.12762,-71.28056,14.93,11.65007879,13.99089803,15.85087013,12.036,13.72471155,13.83061565
1079,2019/9/16 21:39,41.13128,-71.28073,14.89,11.69375783,13.8663915,15.81916046,12.036,13.67231113,13.79310326
1080,2019/9/17 11:18,41.00686,-71.53969,11.92,10.89908699,11.04786918,14.26076889,12.429,11.87348608,12.06924169
1081,2019/9/17 11:33,42.77862,-70.65119,6.5,6.904525679,9.221097723,8.905953407,7.0215,8.342516384,8.343858936
1082,2019/9/17 13:09,41.0147,-71.45868,11.99,10.7445485,10.95446874,14.05521679,12.511,11.72940426,11.91807801
1083,2019/9/17 13:42,42.85519,-70.64977,6.44,6.545184046,9.151066625,8.840810776,7.1862,8.238971233,8.179020482
1084,2019/9/17 14:32,41.05811,-71.47591,12.39,11.94640948,13.68505862,14.46615982,13.849,13.05716565,13.36587597
1085,2019/9/17 15:45,42.83923,-70.66054,6.44,6.800411553,9.421924206,8.962691307,7.1862,8.42475486,8.395009022
1086,2019/9/19 11:39,42.78695,-70.65561,6.57,7.370460572,9.612806814,9.008185387,7.1023,8.592695474,8.663817591
1087,2019/9/19 13:40,42.79349,-70.6569,6.63,7.079742269,9.656769489,8.985125542,7.1023,8.557938144,8.5738791
1088,2019/9/19 15:40,42.8654,-70.66022,6.56,6.826770717,9.725111318,9.176876068,7.2609,8.630131046,8.576252701
1089,2019/9/20 11:01,41.13387,-71.23576,16.57,14.11006903,16.2853474,16.83265877,13.903,15.31818561,15.74269173
1090,2019/9/20 11:38,42.89036,-70.61982,6.61,6.611589849,9.294589427,8.93064785,7.146,8.338725671,8.278942375
1091,2019/9/20 12:26,41.12685,-71.28093,16.95,13.86597017,15.18270333,16.7796936,12.353,14.86457122,15.27612237
1092,2019/9/20 13:58,41.1256,-71.28099,16.79,13.8190845,15.18675724,16.81364059,12.353,14.87416494,15.27316078
1093,2019/9/20 15:23,41.12802,-71.28088,16.67,13.83357805,15.32256366,16.83983803,12.353,14.93636914,15.33199325
1094,2019/9/20 15:41,42.83443,-70.65829,6.49,6.831464151,9.708774202,8.933222771,7.2986,8.519524817,8.491153708
1095,2019/9/20 16:53,41.12676,-71.28063,16.79,13.76706473,15.40588954,16.86668396,12.353,14.96866463,15.34654608
1096,2019/9/20 18:22,41.12797,-71.28539,16.78,13.72012219,15.30538926,16.86457634,12.353,14.92504807,15.29669593
1097,2019/9/21 10:59,41.12656,-71.28234,15.87,13.29603266,15.49658192,16.68549347,12.431,14.8571415,15.15936935
1098,2019/9/21 11:43,42.78342,-70.65702,6.64,6.834159366,9.703365112,9.531993866,7.1833,8.7769367,8.689839448
1099,2019/9/21 12:24,41.12815,-71.28303,15.71,13.33668028,15.41383052,16.67225266,12.431,14.82732519,15.14092115
1100,2019/9/21 13:43,42.85178,-70.64915,6.7,6.4304502,9.396304814,9.046156883,7.3365,8.399977744,8.290970632
1101,2019/9/21 15:17,41.12844,-71.2834,15.31,13.29543451,15.3949604,16.57537842,12.431,14.77287781,15.08859111
1102,2019/9/21 15:46,42.82241,-70.65286,6.71,6.52873964,9.482001379,9.005827904,7.1833,8.42708494,8.338856308
1103,2019/9/21 16:44,41.12937,-71.2849,15.18,13.23852516,15.43314148,16.48424911,12.431,14.73924913,15.05197192
1104,2019/9/22 11:09,41.17168,-71.42276,16.54,15.0581239,18.27241597,17.73578072,15.649,16.55593923,17.02210686
1105,2019/9/22 11:44,42.78299,-70.65434,6.66,6.9095521,9.700783932,9.148006439,7.2239,8.620453638,8.586114157
1106,2019/9/22 13:45,42.78318,-70.65447,6.6,6.976735735,9.613898968,9.16432476,7.2239,8.605641006,8.584986488
1107,2019/9/22 15:41,42.85356,-70.6516,6.71,6.722625086,9.513980145,9.068616867,7.3745,8.492819934,8.435074033
1108,2019/9/24 11:05,41.1817,-71.5219,15.55,15.79664356,18.81815299,17.90754509,15.623,16.92966067,17.50744721
1109,2019/9/24 11:41,41.14413,-71.51203,14.11,15.35620716,18.66162365,16.25394058,16.961,16.0966346,16.75725713
1110,2019/9/24 11:45,42.78219,-70.65346,6.61,6.78557395,9.626322676,9.058158875,7.305,8.53749641,8.4900185
1111,2019/9/24 13:07,41.12337,-71.52647,13.57,14.51094011,18.43784044,15.87287998,17.267,15.73328783,16.27388684
1112,2019/9/24 13:48,42.85512,-70.65439,6.64,6.762374287,9.565824302,8.973852158,7.4511,8.476031143,8.434016916
1113,2019/9/24 15:00,41.10185,-71.60232,12.01,12.45603854,18.0027994,14.87303066,16.923,14.85739586,15.11062287
1114,2019/9/24 15:51,42.82961,-70.65653,6.66,6.788459312,9.443706566,8.976065636,7.4511,8.436705571,8.402743838
1115,2019/9/25 9:53,42.73391,-70.30096,8.41,6.239181527,9.20560615,9.07900238,8.2384,8.318880818,8.174596686
1116,2019/9/25 11:03,41.13503,-71.23718,11.86,11.4249783,15.77979351,14.55732441,14.274,13.77725459,13.92069874
1117,2019/9/25 12:13,41.02349,-71.45182,9.85,10.99105911,13.47823743,12.94637012,13.147,12.19202332,12.47188889
1118,2019/9/25 12:54,41.13254,-71.24005,11.85,11.34903154,15.85059643,14.53268433,14.274,13.78145949,13.91077077
1119,2019/9/25 14:15,41.13503,-71.2729,11.84,11.08565422,15.57890435,14.25788593,14.274,13.52809742,13.64081483
1120,2019/9/25 15:45,41.12703,-71.27882,11,10.96962356,15.36226469,14.24175072,12.73,13.42699083,13.52454632
1121,2019/9/25 16:44,41.02773,-71.45156,10.02,11.49128982,13.73861178,13.01080513,13.976,12.38340272,12.74690224
1122,2019/9/25 17:18,41.12692,-71.2791,10.98,10.98192991,15.3584537,14.23003101,12.73,13.4222695,13.52347154
1123,2019/9/25 18:35,41.12579,-71.27953,11.04,10.96097792,15.42768964,14.21822643,12.73,13.43914202,13.53563133
1124,2019/9/26 11:18,41.15261,-71.41103,11.49,13.17177116,17.83620328,14.76583767,15.874,14.8510553,15.25793737
1125,2019/9/26 13:13,41.23337,-71.4042,11.21,13.50728128,17.56733689,15.35685539,15.961,15.0568238,15.47715785
1126,2019/9/26 15:13,41.15301,-71.40961,11.17,13.103902,17.71172648,14.85310459,15.874,14.83454855,15.22291102
1127,2019/9/27 10:33,42.7628,-70.2719,8.03,6.871451775,9.149772524,8.911243439,6.3698,8.314530347,8.310822579
1128,2019/9/27 11:01,41.12819,-71.28191,11.31,12.25767007,15.82666888,14.13813972,12.872,13.72908886,14.07415956
1129,2019/9/27 12:28,41.12687,-71.27966,11.48,12.33788257,16.07128994,14.13571072,12.872,13.82722915,14.18162774
1130,2019/9/27 13:48,42.7097,-70.3187,8.07,6.584110567,9.052608359,9.15179348,6.6566,8.343498372,8.262837469
1131,2019/9/27 13:54,41.12653,-71.28215,11.45,12.26119556,15.98366796,14.12204361,12.872,13.77909156,14.12230238
1132,2019/9/27 15:21,41.12666,-71.28277,11.23,12.28874035,15.93753251,14.11490059,12.872,13.76325365,14.11372448
1133,2019/9/27 15:38,42.68461,-70.35372,8.19,6.366622308,9.06478068,9.609638214,8.6642,8.51553356,8.347013734
1134,2019/9/27 19:24,41.10301,-71.2705,12.04,12.95586435,15.98173513,14.0035038,15.694,13.82413095,14.31370109
1135,2019/9/27 21:02,41.13098,-71.27988,11.73,12.71047401,15.92267571,14.15097141,12.872,13.8324032,14.26137371
1136,2019/9/28 11:45,42.78808,-70.65514,6.73,7.7976115,9.531310447,9.05954361,7.4661,8.645243501,8.796155186
1137,2019/9/28 15:41,42.78871,-70.66501,6.78,7.596331403,9.843040025,9.219081879,7.4661,8.798268418,8.886151102
1138,2019/9/29 11:40,42.78723,-70.65732,6.79,7.614775526,9.469886646,9.078781128,7.506,8.605938346,8.721147767
1139,2019/9/29 13:44,42.86301,-70.6581,6.76,7.552079568,9.616621907,9.204974174,7.6437,8.704544877,8.791225216
1140,2019/9/29 16:06,42.82672,-70.65567,6.74,7.280682698,9.446456832,9.074066162,7.6437,8.548817656,8.600401897
1141,2019/9/30 10:48,40.97125,-71.56649,10.47,10.79292079,14.02149594,13.34127522,12.659,12.53056865,12.71856398
