,time,lat,lon,observation_T,fitting,no_fitting
8681,2019/11/27 13:10,42.75896,-70.62662,9.36,9.054514632,
8682,2019/11/27 13:30,41.04737,-71.37684,13.83,13.943003,
8683,2019/11/27 13:39,42.1794,-70.1392,9.41,9.028686925,
8684,2019/11/27 13:52,41.67215,-69.66364,9.52,7.572637718,
8685,2019/11/27 14:26,42.1821,-70.1371,9.43,9.017762113,
8686,2019/11/27 14:43,42.32101,-70.32512,9.52,8.865132371,
8687,2019/11/27 14:56,41.04757,-71.37577,13.86,13.97281017,
8688,2019/11/27 15:14,42.1764,-70.1516,9.44,9.041751135,
8689,2019/11/27 15:40,42.75685,-70.64162,9.4,9.211888278,
8690,2019/11/27 15:47,41.68123,-69.68785,9.58,7.16543119,
8691,2019/11/27 16:19,41.04584,-71.37674,13.87,13.98813823,
8692,2019/11/27 18:01,42.83564,-70.65859,9.36,9.031395711,
8693,2019/11/28 4:33,41.04667,-71.50453,13.85,13.31830674,
8694,2019/11/30 13:27,41.16256,-71.51624,11.39,12.52433303,
8695,2019/11/30 16:03,41.36289,-71.45624,11.01,10.85841531,
8696,2019/11/30 16:26,41.28546,-71.54002,11.3,12.00788171,
8698,2019/11/30 19:33,41.38192,-71.44869,11.1,11.20879584,
8699,2019/12/5 19:53,42.70713,-70.33999,8.8,9.057597629,7.452909189
8700,2019/12/5 19:54,42.75237,-70.63823,8.82,9.465563857,9.724053961
8701,2019/12/5 19:55,42.70583,-70.34426,8.8,9.044287127,7.452909189
8702,2019/12/5 19:56,42.75151,-70.63722,8.58,9.464817552,9.724053961
8703,2019/12/5 19:57,41.30101,-71.52765,10.03,10.87250673,15.71401044
8704,2019/12/5 19:58,42.82007,-70.64218,8.66,9.488010865,9.544214595
8705,2019/12/5 19:59,42.83524,-70.68852,9.02,9.356856366,9.544214595
8706,2019/12/5 20:00,41.28372,-71.79353,9.97,11.01676069,15.85641415
8707,2019/12/5 20:01,42.74712,-70.63497,8.84,9.859288209,9.724053961
8708,2019/12/5 20:02,42.82539,-70.65636,8.89,9.543449233,9.544214595
8709,2019/12/5 20:03,42.83716,-70.68288,9.02,9.421004761,9.544214595
8710,2019/12/5 20:04,42.75051,-70.2827,8.73,9.168005804,7.525790915
8711,2019/12/5 20:05,40.99299,-71.51512,11.95,11.11627499,15.07967483
8712,2019/12/5 20:06,42.75367,-70.64415,8.81,9.382950657,9.724053961
8713,2019/12/5 20:07,42.71249,-70.33344,8.77,9.02425314,7.452909189
8714,2019/12/5 20:08,42.75699,-70.64346,8.8,9.371192902,9.724053961
8715,2019/12/5 20:09,41.05398,-71.45237,11.95,10.89432615,15.32517381
8716,2019/12/5 20:10,42.83744,-70.68503,8.85,8.868770386,9.544214595
8717,2019/12/5 20:11,42.75032,-70.62907,8.82,9.262516467,8.829306074
8718,2019/12/5 20:12,41.04636,-71.43628,11.94,11.22927467,15.32517381
8719,2019/12/5 20:13,42.83413,-70.67861,8.86,8.708728606,9.544214595
8720,2019/12/5 20:14,41.12832,-71.50634,9.8,11.23243097,15.83513147
8721,2019/12/5 20:15,41.12403,-71.53035,11.05,11.16310388,15.47507956
8722,2019/12/5 20:16,41.09898,-71.60408,11.31,10.95506608,15.58308807
8723,2019/12/5 20:17,41.16393,-71.51488,10.35,11.13113859,15.83513147
8724,2019/12/5 20:18,41.19416,-71.5199,9.52,11.07645791,15.84823376
8725,2019/12/5 20:19,42.70106,-70.33636,8.22,9.282728636,7.452909189
8726,2019/12/5 20:20,42.75721,-70.63645,8.73,8.828551729,8.829306074
8727,2019/12/5 20:21,40.00497,-72.00137,14.51,12.55813105,13.17048434
8728,2019/12/5 20:22,42.79113,-70.6699,8.75,8.789955108,9.544214595
8729,2019/12/5 20:23,42.69651,-70.35301,8.36,9.253359671,7.452909189
8730,2019/12/5 20:24,42.1086,-69.78147,7.61,7.741220514,9.261563301
8731,2019/12/5 20:25,42.15835,-69.7673,7.59,7.635004696,9.033042908
8732,2019/12/5 20:26,42.09334,-69.77966,7.52,7.635004696,8.962130547
8733,2019/12/5 20:27,42.13793,-69.77187,7.68,7.640599439,9.080688477
8734,2019/12/5 20:28,41.15315,-71.41298,9.6,10.52095421,11.97061539
8735,2019/12/5 20:29,42.75368,-70.63106,8.19,8.552015677,9.171387672
8736,2019/12/5 20:30,42.761,-70.64617,8.23,8.534810162,9.149310112
8737,2019/12/5 20:31,42.84475,-70.65679,8.19,8.888957939,9.113179207
8738,2019/12/5 20:32,42.11768,-69.68008,7.68,7.547932113,8.772230148
8739,2019/12/5 20:33,42.14775,-69.58212,7.73,7.493983527,8.849615097
8740,2019/12/5 20:34,41.23563,-71.5027,9.36,9.478981452,10.3222971
8741,2019/12/5 20:35,41.05799,-71.46768,10.73,10.63585737,13.31261158
8742,2019/12/5 20:36,41.20802,-71.5009,9.34,9.632158651,10.39521313
8743,2019/12/5 20:37,41.04841,-71.47205,11.19,10.64496678,13.29361248
8744,2019/12/5 20:38,42.06605,-69.82367,7.72,8.074788032,9.13360405
8745,2019/12/5 20:39,41.2181,-71.48995,9.31,9.602050938,10.44122219
8746,2019/12/5 20:40,42.6358,-70.4727,9.25,9.229006701,9.16753006
8747,2019/12/5 20:41,42.15722,-69.58054,7.8,7.491654601,8.847473145
8748,2019/12/5 20:42,42.12101,-69.76059,7.71,7.629310603,8.93118
8749,2019/12/5 20:43,42.16129,-69.59129,7.78,7.492364005,8.772117615
8750,2019/12/5 20:44,42.08964,-69.82505,7.73,7.822831794,9.269796371
8751,2019/12/5 20:45,42.10449,-69.71947,7.66,7.554828362,8.922828674
8752,2019/12/5 20:46,42.10855,-69.74374,7.73,7.574416913,9.035065651
8753,2019/12/5 20:47,42.12623,-69.78492,7.55,7.774833679,9.294463158
8754,2019/12/5 20:48,41.24126,-71.49281,8.85,9.407527055,9.798545837
8755,2019/12/5 20:49,42.1769,-70.1543,7.84,8.399192164,8.341975212
8756,2019/12/5 20:50,42.1796,-70.1467,7.82,8.416078755,8.314843178
8758,2019/12/5 20:51,42.1775,-70.1527,7.8,8.402754807,8.22850132
8759,2019/12/5 20:52,42.1794,-70.1469,7.75,8.513785029,8.22850132
8760,2019/12/5 20:53,42.1769,-70.152,7.72,8.50147403,8.132370949
8761,2019/12/5 20:54,42.179,-70.1476,7.66,8.511926895,8.065228462
8762,2019/12/5 20:55,42.1772,-70.1528,7.63,8.501305449,8.038714409
8763,2019/12/5 20:56,42.1801,-70.1447,7.56,8.492048441,8.038714409
8764,2019/12/5 20:57,42.11527,-69.67448,7.65,7.513672729,8.843392372
8765,2019/12/5 20:58,42.7356,-70.29896,8.52,9.02976404,9.566419601
8766,2019/12/5 20:59,43.1238,-69.6892,8.31,8.649341287,9.785360336
8767,2019/12/5 21:00,42.73496,-70.2993,8.5,9.046736457,9.548928261
8768,2019/12/5 21:01,42.7635,-70.2699,8.48,8.898960707,9.699752808
8769,2019/12/5 21:02,42.15514,-69.76679,7.69,8,9.102698326
8770,2019/12/5 21:03,43.1112,-69.6457,8.77,9.179314093,9.775971413
8771,2019/12/5 21:04,42.42993,-70.35473,8.21,8.739128377,8.951158524
8772,2019/12/5 21:05,42.4667,-70.4671,8.32,8.656198519,9.221673012
8773,2019/12/5 21:06,42.6349,-70.4769,8.38,9.194000241,9.273022652
8774,2019/12/5 21:07,42.06867,-69.82275,7.89,7.82868317,9.082324028
8775,2019/12/5 21:08,40.3736,-70.7674,14.9,13.66670848,11.60513878
8776,2019/12/5 21:09,42.11099,-69.7775,7.72,7.597899648,9.226838112
8777,2019/12/5 21:10,42.07421,-69.81882,7.63,7.81329122,9.101743698
8778,2019/12/5 21:11,42.10542,-69.76975,7.61,7.592017791,9.02337265
8779,2019/12/5 21:12,41.23095,-71.50033,8.15,9.172846448,9.996284485
8780,2019/12/5 21:13,41.18055,-71.42238,8.64,9.531620878,10.55153942
8781,2019/12/5 21:14,41.2781,-71.40507,8.36,9.161392242,10.38557148
8782,2019/12/5 21:15,41.1955,-71.43795,8.69,9.413669022,10.59250164
8784,2019/12/5 21:16,41.19075,-71.43085,9.18,9.399764653,10.67226887
8785,2019/12/5 21:17,41.03578,-71.45836,10.24,9.314234692,12.26398563
8786,2019/12/5 21:18,41.56227,-68.63678,7.97,8.523204617,9.867111206
8787,2019/12/5 21:19,41.61785,-68.50875,8.78,8.848654442,9.753883362
8788,2019/12/5 21:20,41.6484,-68.62951,8.69,8.496751243,9.843300819
8789,2019/12/5 21:21,41.65493,-68.61299,8.64,8.212455372,9.872711182
8790,2019/12/5 21:22,40.88708,-71.54164,10.83,10.52362737,11.87359619
8791,2019/12/5 21:23,41.60386,-68.57557,8.6,8.662042432,9.855184555
8792,2019/12/5 21:24,42.4299,-70.3848,7.86,8.263836066,8.053525925
8793,2019/12/5 21:25,42.05092,-70.36578,7.86,7.195484375,6.329063416
8794,2019/12/5 21:26,40.87229,-71.54896,10.79,10.50986649,11.9132328
8795,2019/12/5 21:27,43.06443,-70.40314,9.01,8.625968839,9.349048615
8796,2019/12/5 21:28,43.10574,-69.64214,8.48,8.713716849,9.867257118
8797,2019/12/5 21:29,40.92058,-71.53547,10.81,10.17726531,12.190588
8798,2019/12/5 21:30,42.25503,-70.30626,7.58,7.530674937,6.902612209
8803,2019/12/5 21:31,41.60645,-68.53452,8.67,8.60302849,9.821862221
8805,2019/12/5 21:32,42.27827,-70.31739,6.82,7.543078295,7.031537056
8806,2019/12/5 21:33,41.11029,-71.32597,10.31,8.979479377,12.09092999
8807,2019/12/5 21:34,41.60418,-68.56009,8.55,8.75,9.892598152
8808,2019/12/5 21:35,41.65673,-68.5776,8.58,8.29317339,9.821349144
8809,2019/12/5 21:36,41.62022,-68.53516,8.61,8.329107912,9.863965034
8810,2019/12/5 21:37,40.8893,-71.54095,10.43,10.1808909,12.02235126
8811,2019/12/5 21:38,40.92058,-71.52803,10.35,9.935497384,12.24132824
8812,2019/12/5 21:39,42.32456,-70.31926,6.68,7.873379706,7.378221989
8813,2019/12/5 21:40,42.6344,-70.4754,7.64,8.637403424,9.09557724
8814,2019/12/5 21:41,41.63877,-68.55175,8.5,8.419775915,9.805401802
8821,2019/12/5 21:42,42.22227,-70.3266,7.02,7.431901562,6.749233723
8825,2019/12/5 21:43,40.88248,-71.51176,10.77,10.17091205,11.978055
8827,2019/12/5 21:44,41.76025,-68.42601,9.05,8.172677153,9.490250587
8828,2019/12/5 21:45,41.75934,-68.41193,9.38,8.182153494,9.491463661
8830,2019/12/5 21:46,41.63708,-69.6666,7.66,8.275483397,8.417494774
8831,2019/12/5 21:47,41.69515,-69.71231,8.27,8.425159516,8.7111063
8835,2019/12/5 21:48,41.02149,-71.46706,10.28,8.966810357,11.49926949
8837,2019/12/5 21:49,41.0063,-71.59712,10.29,8.775459666,11.7158432
8840,2019/12/5 21:50,41.04639,-71.44825,10.21,8.826581375,11.14503098
8841,2019/12/5 21:51,41.02901,-71.45242,10.08,8.765463951,10.73063183
8842,2019/12/5 21:52,41.01582,-71.49001,9.74,8.799290526,10.80660152
8843,2019/12/5 21:53,41.01861,-71.59984,10.07,8.578154756,10.81292343
8844,2019/12/5 21:54,41.07073,-71.54764,10.19,8.471582372,10.02553272
8845,2019/12/5 21:55,42.73335,-70.30085,8.02,8.488981999,9.318705559
8846,2019/12/5 21:56,42.73211,-70.30269,7.99,8.470546,9.347366333
8847,2019/12/5 21:57,41.03176,-71.45255,10.07,8.888238925,10.73376465
8849,2019/12/5 21:58,41.03524,-71.37086,9.46,8.715247316,10.51600266
8850,2019/12/5 21:59,42.73316,-70.30235,8,8.455846166,9.367103577
8851,2019/12/5 22:00,40.374,-70.7672,12.84,12.9269188,10.30164242
8852,2019/12/5 22:01,41.0309,-71.45469,9.94,8.934982237,10.73780346
8853,2019/12/5 22:02,40.99697,-71.38397,9.36,8.971045367,10.30208969
8854,2019/12/5 22:03,41.10022,-71.38652,9.42,8.418786658,10.13009739
8855,2019/12/5 22:04,41.28198,-71.52057,7.46,10.31018291,
8856,2019/12/5 22:05,41.56227,-68.63678,7.97,6.975833522,
8857,2019/12/5 22:06,41.61785,-68.50875,8.78,7.054104582,
8858,2019/12/5 22:07,41.6484,-68.62951,8.69,6.94073783,
8859,2019/12/5 22:08,41.65493,-68.61299,8.64,6.965089597,
8860,2019/12/5 22:09,40.88708,-71.54164,10.83,12.74934827,
8863,2019/12/5 22:10,41.60386,-68.57557,8.6,6.899194045,
8864,2019/12/5 22:11,40.78408,-71.53937,10.8,12.87650316,
8865,2019/12/5 22:12,42.4299,-70.3848,7.86,8.018220736,
8866,2019/12/21 15:39,42.05092,-70.36578,7.86,6.594210134,
8870,2019/12/21 17:35,40.87229,-71.54896,10.79,12.75302509,
8872,2019/12/21 17:53,43.06443,-70.40314,9.01,7.530741164,
8873,2019/12/21 18:10,43.10574,-69.64214,8.48,7.423438899,
8875,2019/12/21 18:43,40.92058,-71.53547,10.81,12.65767231,
8876,2019/12/21 19:09,42.25503,-70.30626,7.58,7.239682606,
8878,2019/12/21 19:46,41.60645,-68.53452,8.67,6.935308787,
8881,2019/12/21 21:03,42.27827,-70.31739,6.82,7.373954574,
8883,2019/12/21 21:43,41.11029,-71.32597,10.31,11.83324522,
8886,2019/12/21 23:17,41.60418,-68.56009,8.55,6.894114727,
8894,2019/12/22 4:22,41.65673,-68.5776,8.58,6.867466643,
8896,2019/12/22 10:25,41.62022,-68.53516,8.61,7.08066708,
8897,2019/12/22 13:00,40.8893,-71.54095,10.43,12.15916412,
8898,2019/12/22 14:03,40.92058,-71.52803,10.35,12.08337611,
8899,2019/12/22 14:41,42.32456,-70.31926,6.68,7.766291553,
8900,2019/12/22 16:41,42.6344,-70.4754,7.64,8.172822731,
8901,2019/12/22 16:55,40.79461,-71.59809,10.78,12.34038799,
8902,2019/12/22 17:25,41.63877,-68.55175,8.5,6.926037007,
8903,2019/12/22 17:38,42.22227,-70.3266,7.02,7.025369911,
8904,2019/12/22 19:44,40.88248,-71.51176,10.77,12.20734503,
8905,2019/12/22 21:39,41.76025,-68.42601,9.05,6.498621554,
8906,2019/12/23 1:40,41.75934,-68.41193,9.38,6.219415631,
8907,2019/12/23 14:53,41.63708,-69.6666,7.66,7.214812988,
8908,2019/12/23 16:38,41.69515,-69.71231,8.27,7.072168544,
8909,2019/12/26 15:34,41.02149,-71.46706,10.28,10.22793571,
8910,2019/12/26 18:07,41.0063,-71.59712,10.29,10.13120477,
8911,2019/12/26 21:07,41.04639,-71.44825,10.21,9.607729894,
8912,2019/12/28 13:54,41.02901,-71.45242,10.08,8.706164863,
8913,2019/12/28 14:50,41.01582,-71.49001,9.74,8.811621461,
8914,2019/12/28 16:47,41.01861,-71.59984,10.07,9.230906695,
8915,2019/12/28 19:17,41.07073,-71.54764,10.19,8.824585276,
8916,2019/12/29 11:03,42.73335,-70.30085,8.02,8.225773682,
8917,2019/12/29 13:30,42.73211,-70.30269,7.99,8.24200294,
8918,2019/12/29 13:46,41.03176,-71.45255,10.07,8.329397981,
8919,2019/12/29 15:15,41.03524,-71.37086,9.46,8.379866522,
8920,2019/12/29 15:51,42.73316,-70.30235,8,8.263645363,
8921,2019/12/29 17:26,40.374,-70.7672,12.84,10.4893893,
8922,2019/12/29 19:08,41.0309,-71.45469,9.94,8.353266149,
8923,2019/12/29 19:18,40.99697,-71.38397,9.36,8.54782408,
8924,2019/12/30 0:14,41.10022,-71.38652,9.42,7.789624728,
8940,2019/12/31 21:45,40.21102,-71.69152,12.84,13.47603081,
8951,2020/1/3 13:37,42.7595,-70.2897,7.77,7.203559858,
8952,2020/1/3 14:36,41.0452,-71.43491,8.46,7.663466851,
8953,2020/1/3 16:14,41.2758,-71.4904,7.81,7.541770192,
8954,2020/1/3 16:17,42.73395,-70.29978,7.75,7.188806642,
8955,2020/1/3 17:21,41.04091,-71.57606,8.44,7.744961158,
8956,2020/1/3 19:35,41.04877,-71.44385,8.34,7.674068096,
8957,2020/1/3 19:39,41.2814,-71.5229,7.66,7.610977479,
8958,2020/1/3 21:52,41.07276,-71.55043,8.3,7.768631812,
8959,2020/1/4 6:58,40.26542,-70.55909,15.33,10.27661256,
8960,2020/1/4 11:54,40.23299,-70.30696,14.6,10.02430046,
8961,2020/1/4 13:05,42.67941,-70.35966,7.73,7.136344514,
8962,2020/1/4 16:23,40.27436,-70.44461,14.49,10.07761523,
8963,2020/1/4 16:46,42.67262,-70.36644,7.59,7.145444781,
8964,2020/1/4 16:56,43.08058,-70.16938,8.06,5.679691135,
8966,2020/1/4 18:03,41.02764,-71.3677,8.59,7.63473366,
8969,2020/1/4 20:28,43.13718,-69.91349,8.07,6.07979415,
8970,2020/1/4 20:43,40.23332,-70.2657,14.45,9.958173712,
8973,2020/1/4 22:43,41.09415,-71.38789,8.72,7.785372266,
8978,2020/1/5 1:40,40.27854,-70.51291,14.6,10.22376953,
8984,2020/1/5 7:04,40.2205,-70.28186,14.61,10.43712834,
8985,2020/1/5 8:17,40.22833,-70.30832,14.37,10.42271566,
8986,2020/1/6 12:58,42.73313,-70.30078,7.45,6.988303234,
8987,2020/1/6 14:17,39.40394,-72.41612,15.18,10.79970161,
8988,2020/1/6 16:04,42.77225,-70.26939,7.45,7.128408213,
8989,2020/1/6 18:55,39.36332,-72.46234,15.2,11.13931225,
8990,2020/1/7 1:47,39.34929,-72.50065,15.27,11.37461567,
8991,2020/1/7 3:19,39.39149,-72.45372,15.31,11.09682758,
8992,2020/1/7 6:17,40.14508,-71.30464,15.21,8.846988585,
8993,2020/1/7 7:57,39.49251,-72.37722,15.22,10.27042346,
8994,2020/1/7 11:52,39.37472,-72.52444,15.23,11.52536204,
8995,2020/1/7 12:31,39.37703,-72.50824,14.97,11.42059343,
8996,2020/1/7 14:59,41.02435,-71.43294,8.8,7.303978634,
8997,2020/1/7 15:26,39.48044,-72.43187,15.22,11.03006233,
8998,2020/1/7 17:18,39.4211,-72.41909,15.13,10.64914521,
8999,2020/1/7 17:24,41.04849,-71.5238,8.89,7.423310711,
9000,2020/1/7 18:59,39.4982,-72.43363,15.08,11.07374377,
9001,2020/1/7 19:50,41.21585,-71.41479,7.88,6.996562545,
9002,2020/1/7 20:58,39.41892,-72.41153,15.03,10.5128122,
9003,2020/1/7 21:56,43.09935,-69.62429,8.05,6.884545482,
9004,2020/1/7 22:50,39.49482,-72.45563,14.99,11.40082229,
9005,2020/1/8 2:29,39.37723,-72.51689,15.22,11.56100229,
9006,2020/1/9 15:53,39.49913,-72.42155,15.08,9.846378408,
9007,2020/1/9 18:14,39.58009,-72.38156,14.49,9.590975665,
9008,2020/1/9 20:09,39.59376,-72.37731,14.31,9.824126491,
9009,2020/1/9 22:11,39.53242,-72.31858,14.34,8.69345482,
9010,2020/1/10 1:35,39.54355,-72.34274,14.47,8.807156538,
9011,2020/1/11 10:22,40.08245,-68.7138,8.76,5.608999975,
9012,2020/1/12 13:30,40.23975,-71.6282,13.54,10.75106344,
9013,2020/1/13 14:02,39.00446,-72.82107,13.59,8.203746593,
9014,2020/1/13 14:49,41.03267,-71.44284,8.77,9.072734853,
9015,2020/1/13 17:10,38.91384,-72.88796,13.46,7.676401622,
9016,2020/1/13 18:25,41.08855,-71.61806,8.82,9.264030596,
9017,2020/1/13 20:37,39.01784,-72.79648,14.23,7.779672671,
9018,2020/1/14 13:03,42.43004,-70.3728,7.07,6.758775403,
9019,2020/1/14 13:43,38.9921,-72.83532,14.1,8.321399803,
9020,2020/1/14 13:47,42.73545,-70.30001,7.36,7.170996954,
9021,2020/1/14 14:27,41.02952,-71.39756,8.76,7.938638935,
9022,2020/1/14 16:12,42.68227,-70.3587,7.26,7.009695901,
9023,2020/1/14 16:29,38.91893,-72.88272,14.36,7.672771786,
9024,2020/1/14 18:10,38.96251,-72.84918,14.75,7.954391431,
9025,2020/1/14 18:12,43.06482,-70.40378,8.05,7.155106185,
9026,2020/1/14 19:59,42.5584,-70.49006,7.14,7.037070658,
9027,2020/1/14 22:19,38.95102,-72.85802,14.6,7.912067606,
9028,2020/1/14 23:06,41.08292,-71.31142,8.36,7.164789575,
9029,2020/1/15 4:56,43.08033,-70.26273,7.86,5.938627809,
9030,2020/1/15 5:02,39.37362,-72.81176,10.97,12.21250233,
9031,2020/1/15 9:50,39.88393,-72.01742,14.85,11.89037372,
9032,2020/1/15 13:13,41.06251,-71.3789,7.83,7.390975053,
9033,2020/1/15 13:52,39.73714,-72.19483,12.89,11.87275267,
9034,2020/1/15 15:32,41.03176,-71.4843,8.57,7.600318728,
9035,2020/1/16 3:41,42.43874,-70.48498,7.11,6.415193152,
9036,2020/1/18 14:30,42.75544,-70.27609,6.98,7.570547648,
9037,2020/1/18 14:53,41.01788,-71.39105,8.14,8.60554178,
9038,2020/1/18 16:01,38.9144,-72.91862,13.64,8.287050876,
9039,2020/1/18 16:32,42.75782,-70.27924,6.98,7.578794184,
9040,2020/1/18 17:26,41.05084,-71.51746,8.11,7.755131972,
9041,2020/1/18 18:58,38.98765,-72.82161,13.8,7.483167399,
9042,2020/1/18 19:38,41.05663,-71.50447,8.16,7.750906736,
9043,2020/1/18 21:38,38.897,-72.91583,13.75,7.700830855,
9044,2020/1/19 0:29,38.98225,-72.82773,13.75,7.830948378,
9045,2020/1/21 14:45,41.00217,-71.4152,7.78,9.343644744,
9046,2020/1/21 17:42,41.05356,-71.54097,7.76,8.141683138,
9047,2020/1/21 20:44,40.44686,-67.56171,11.91,5.709732423,
9048,2020/1/21 23:23,39.25426,-72.47073,14.61,9.226486967,
9049,2020/1/22 3:41,39.15772,-72.62383,14.07,7.743981605,
9050,2020/1/22 5:21,40.84214,-66.72761,9.07,5.737782521,
9051,2020/1/22 9:48,40.70528,-66.95884,9.56,5.914569457,
9052,2020/1/22 12:35,40.08304,-68.70708,8.6,5.232606204,
9053,2020/1/22 13:28,39.04361,-72.7806,13.19,7.856602924,
9054,2020/1/22 13:54,42.7397,-70.25158,7.07,7.537862299,
9055,2020/1/22 15:28,40.89387,-66.61408,9.19,5.740758137,
9056,2020/1/22 16:02,42.76966,-70.26491,6.96,7.540918858,
9057,2020/1/22 16:44,38.92189,-72.87581,13.71,7.180188512,
9058,2020/1/22 18:02,42.39515,-70.46678,6.29,5.677737225,
9059,2020/1/22 19:21,40.774,-66.81123,9.33,5.978859237,
9060,2020/1/22 20:25,42.3889,-70.4394,6.38,5.676369851,
9061,2020/1/22 21:09,39.04515,-72.7809,14.05,7.909666255,
9062,2020/1/23 0:17,38.93312,-72.87135,13.45,7.367503737,
9063,2020/1/23 0:47,40.98156,-66.50454,9.97,5.740461182,
9064,2020/1/23 1:04,41.06315,-71.40309,7.73,8.313262555,
9065,2020/1/23 4:12,43.0794,-70.21605,7.89,5.836901815,
9066,2020/1/23 4:30,40.86973,-66.62678,9.39,6.145307891,
9067,2020/1/23 5:26,43.05522,-69.85968,7.93,5.592790118,
9068,2020/1/23 5:49,39.09307,-72.73494,13.96,8.133641526,
9069,2020/1/23 10:33,38.92369,-72.88064,13.99,7.169542404,
9070,2020/1/23 13:29,40.24122,-71.18168,10.53,13.85897309,
9071,2020/1/23 15:32,39.05658,-72.75376,13.62,7.327224123,
9072,2020/1/23 15:44,40.86943,-66.6427,9.68,5.901016357,
9073,2020/1/23 16:17,40.29641,-71.06696,10.47,13.72713402,
9074,2020/1/23 18:38,40.95421,-66.51756,8.76,5.7907894,
9075,2020/1/23 21:05,40.29293,-71.0851,10.79,13.58023816,
9076,2020/1/23 21:39,40.29253,-71.10628,10.43,13.37685287,
9077,2020/1/23 22:02,39.1579,-72.62969,14.92,7.452954935,
9078,2020/1/23 22:09,40.83112,-66.69285,10.15,5.851726677,
9079,2020/1/23 23:08,40.25995,-71.1872,10.53,13.67324884,
9080,2020/1/24 1:57,39.16576,-72.62671,14.93,8.11735913,
9081,2020/1/24 9:25,38.65351,-73.17064,14.19,7.279633984,
9082,2020/1/24 12:45,38.7615,-73.07447,14,8.168645336,
9083,2020/1/24 14:50,40.87027,-66.64163,9.91,5.881175988,
9084,2020/1/24 17:46,38.68677,-73.1365,13.52,7.649459161,
9085,2020/1/24 19:15,41.02218,-66.45473,8.8,5.497381897,
9086,2020/1/24 20:58,38.77592,-73.05865,13.82,7.567292487,
9087,2020/1/24 22:33,40.88261,-66.61232,10.01,5.497328338,
9088,2020/1/25 0:40,38.67517,-73.1374,14.28,7.877958035,
9089,2020/1/25 4:33,41.04667,-71.50453,7.7,7.686781217,
9090,2020/1/25 7:55,39.25246,-72.75398,14.44,12.01735426,
9091,2020/1/25 15:06,39.91552,-71.97272,12.79,13.19166636,
9092,2020/1/25 15:22,40.09279,-69.08731,13.92,6.409008654,
9093,2020/1/25 16:43,40.06703,-69.12274,14.19,6.870006477,
9094,2020/1/25 18:23,40.13205,-69.0704,13.78,6.919276334,
9095,2020/1/25 18:40,39.77239,-72.15833,13.37,12.21432686,
9096,2020/1/25 19:56,40.09557,-69.0839,13.22,6.51419512,
9097,2020/1/25 21:38,40.1361,-69.07321,13.35,6.920704407,
9098,2020/1/26 2:01,39.90819,-71.91165,13.07,12.68023162,
9099,2020/1/28 15:23,42.7326,-70.30218,7.1,6.990304443,
9100,2020/1/29 14:09,40.19346,-71.20564,14.51,13.39722321,
9101,2020/1/29 16:39,40.11578,-71.32707,14.6,13.09194238,
9102,2020/1/29 18:05,39.25159,-72.48569,14.16,8.785007261,
9103,2020/1/29 19:18,40.18028,-71.23177,14.52,13.46295333,
9104,2020/1/29 22:12,40.2596,-71.12756,14.59,13.61405488,
9105,2020/1/29 22:19,39.15777,-72.68246,14.5,8.381273763,
9106,2020/1/30 0:12,39.07121,-72.7379,14.03,7.497546283,
9107,2020/1/30 4:28,38.82916,-72.97641,13.98,7.257494728,
9108,2020/1/30 4:33,43.13939,-69.92997,8.09,6.410368345,
9109,2020/1/30 10:44,38.70982,-73.11416,14.33,7.960678017,
9110,2020/1/30 15:02,39.12172,-69.66872,12.02,2.630299548,
9111,2020/1/30 15:13,38.54465,-73.26381,14.25,7.088289084,
9112,2020/1/30 19:54,38.65961,-73.16742,13.8,7.678206047,
9113,2020/1/31 0:32,38.48411,-73.33189,13.37,6.790798344,
9114,2020/1/31 5:45,38.63439,-73.22845,14,8.329718211,
9115,2020/1/31 10:35,38.77288,-73.102,13.65,8.66823279,
9116,2020/1/31 10:42,42.76242,-70.27516,6.93,6.943722453,
9117,2020/1/31 13:17,42.76199,-70.28761,6.96,6.965113581,
9118,2020/1/31 15:36,42.76579,-70.27967,6.66,6.959325479,
9119,2020/1/31 15:40,38.6054,-73.23952,13.83,7.711843638,
9120,2020/1/31 18:21,40.07908,-69.08943,14.65,6.712050334,
9121,2020/1/31 19:58,40.13467,-69.06993,14.57,7.128630338,
9122,2020/1/31 20:13,38.70078,-73.11676,13.97,7.47220857,
9123,2020/1/31 20:24,40.37382,-70.77586,11.07,5.585313268,
9124,2020/1/31 21:49,40.06147,-69.09343,14.57,6.656231151,
9125,2020/1/31 22:56,38.76354,-73.07194,14.05,7.827049223,
9126,2020/2/1 0:00,40.13585,-69.06823,14.39,7.025584525,
9127,2020/2/1 9:42,39.26468,-72.46009,14.47,8.569862808,
9128,2020/2/1 11:35,42.77202,-70.25177,6.97,6.856570496,
9129,2020/2/1 13:26,40.05202,-69.10529,14.35,6.130379549,
9130,2020/2/1 13:58,39.14758,-72.64744,14.45,7.328009398,
9131,2020/2/1 14:08,40.91846,-71.54318,7.03,6.685037132,
9132,2020/2/1 15:17,42.73361,-70.30055,6.97,6.800606549,
9133,2020/2/1 15:57,39.16344,-72.76447,13.8,10.02974777,
9134,2020/2/1 16:19,40.94374,-71.527,6.85,6.618758095,
9135,2020/2/1 16:23,40.13275,-69.07326,14.23,7.19115443,
9136,2020/2/1 18:25,41.03078,-71.57238,7.13,6.73113765,
